epoch 550, Test Loss 0.3833, Test Auc 0.9529, Test AUPR 0.9064 
epoch 553, Val Loss 0.3785, Val Auc 0.9529, Val AUPR 0.9136 
epoch 553, Test Loss 0.3791, Test Auc 0.9531, Test AUPR 0.9090 
epoch 555, Val Loss 0.3736, Val Auc 0.9529, Val AUPR 0.9195 
epoch 555, Test Loss 0.3741, Test Auc 0.9531, Test AUPR 0.9161 
epoch 556, Val Loss 0.3719, Val Auc 0.9529, Val AUPR 0.9210 
epoch 556, Test Loss 0.3724, Test Auc 0.9531, Test AUPR 0.9196 
epoch 558, Val Loss 0.3718, Val Auc 0.9537, Val AUPR 0.9181 
epoch 558, Test Loss 0.3724, Test Auc 0.9539, Test AUPR 0.9148 
epoch 560, Val Loss 0.3678, Val Auc 0.9538, Val AUPR 0.9225 
epoch 560, Test Loss 0.3683, Test Auc 0.9541, Test AUPR 0.9213 
epoch 561, Val Loss 0.3666, Val Auc 0.9540, Val AUPR 0.9239 
epoch 561, Test Loss 0.3670, Test Auc 0.9542, Test AUPR 0.9218 
epoch 562, Val Loss 0.3655, Val Auc 0.9542, Val AUPR 0.9245 
epoch 562, Test Loss 0.3659, Test Auc 0.9544, Test AUPR 0.9220 
epoch 563, Val Loss 0.3642, Val Auc 0.9543, Val AUPR 0.9252 
epoch 563, Test Loss 0.3646, Test Auc 0.9545, Test AUPR 0.9234 
epoch 564, Val Loss 0.3642, Val Auc 0.9547, Val AUPR 0.9232 
epoch 564, Test Loss 0.3647, Test Auc 0.9549, Test AUPR 0.9211 
epoch 566, Val Loss 0.3635, Val Auc 0.9553, Val AUPR 0.9214 
epoch 566, Test Loss 0.3641, Test Auc 0.9556, Test AUPR 0.9183 
epoch 568, Val Loss 0.3642, Val Auc 0.9561, Val AUPR 0.9169 
epoch 568, Test Loss 0.3650, Test Auc 0.9564, Test AUPR 0.9130 
epoch 570, Val Loss 0.3643, Val Auc 0.9567, Val AUPR 0.9139 
epoch 570, Test Loss 0.3651, Test Auc 0.9570, Test AUPR 0.9119 
epoch 572, Val Loss 0.3636, Val Auc 0.9570, Val AUPR 0.9126 
epoch 572, Test Loss 0.3644, Test Auc 0.9574, Test AUPR 0.9105 
epoch 574, Val Loss 0.3611, Val Auc 0.9572, Val AUPR 0.9148 
epoch 574, Test Loss 0.3619, Test Auc 0.9576, Test AUPR 0.9125 
epoch 576, Val Loss 0.3592, Val Auc 0.9575, Val AUPR 0.9156 
epoch 576, Test Loss 0.3599, Test Auc 0.9579, Test AUPR 0.9129 
epoch 578, Val Loss 0.3589, Val Auc 0.9579, Val AUPR 0.9133 
epoch 578, Test Loss 0.3596, Test Auc 0.9583, Test AUPR 0.9113 
epoch 580, Val Loss 0.3581, Val Auc 0.9582, Val AUPR 0.9121 
epoch 580, Test Loss 0.3589, Test Auc 0.9587, Test AUPR 0.9103 
epoch 582, Val Loss 0.3654, Val Auc 0.9592, Val AUPR 0.9034 
epoch 582, Test Loss 0.3664, Test Auc 0.9598, Test AUPR 0.8998 
epoch 584, Val Loss 0.3760, Val Auc 0.9600, Val AUPR 0.8920 
epoch 584, Test Loss 0.3772, Test Auc 0.9609, Test AUPR 0.8860 
epoch 589, Val Loss 0.3461, Val Auc 0.9605, Val AUPR 0.9195 
epoch 589, Test Loss 0.3467, Test Auc 0.9612, Test AUPR 0.9171 
epoch 591, Val Loss 0.4016, Val Auc 0.9630, Val AUPR 0.8657 
epoch 591, Test Loss 0.4036, Test Auc 0.9643, Test AUPR 0.8628 
epoch 594, Val Loss 0.4048, Val Auc 0.9635, Val AUPR 0.8617 
epoch 594, Test Loss 0.4066, Test Auc 0.9649, Test AUPR 0.8590 
epoch 617, Val Loss 0.3541, Val Auc 0.9649, Val AUPR 0.8948 
epoch 617, Test Loss 0.3564, Test Auc 0.9660, Test AUPR 0.8893 
epoch 620, Val Loss 0.3612, Val Auc 0.9667, Val AUPR 0.8895 
